"@timestamp","json.apk","json.type","json.domain","json.event","json.status"
"Dec 4, 2019 @ 11:03:32.217","com.amazon.kindle",trustmanagerImp,"unagi-na.amazon.com",intercept,true
"Dec 4, 2019 @ 11:03:25.216","com.amazon.kindle",trustmanagerImp,"images-na.ssl-images-amazon.com",intercept,true
"Dec 4, 2019 @ 11:03:25.216","com.amazon.kindle",trustmanagerImp,"fls-na.amazon.com",intercept,true
"Dec 4, 2019 @ 11:03:18.215","com.amazon.kindle",trustmanagerImp,"www.amazon.com",intercept,true
"Dec 4, 2019 @ 11:03:15.215","com.amazon.kindle",trustmanagerImp,"www.amazon.com",intercept,true
"Dec 4, 2019 @ 11:03:08.214","com.amazon.kindle",trustmanagerImp,"dwxjayoxbnyrr.cloudfront.net",intercept,true
"Dec 4, 2019 @ 11:03:08.214","com.amazon.kindle",trustmanagerImp,"cognito-identity.us-east-1.amazonaws.com",intercept,true
"Dec 4, 2019 @ 11:03:08.214","com.amazon.kindle",trustmanagerImp,"sns.us-east-1.amazonaws.com",intercept,true
"Dec 4, 2019 @ 11:03:08.214","com.amazon.kindle",trustmanagerImp,"mobile-app-expan.amazon.com",intercept,true
"Dec 4, 2019 @ 11:03:01.213","com.amazon.kindle",trustmanager,,interception,true
"Dec 4, 2019 @ 11:03:00.213","com.amazon.kindle",trustmanagerImp,"mobile-app-expan.amazon.com",intercept,true
"Dec 4, 2019 @ 11:03:00.212","com.amazon.kindle",trustmanagerImp,"det-ta-g7g.amazon.com",intercept,true
"Dec 4, 2019 @ 11:03:00.212","com.amazon.kindle",trustmanagerImp,"mads.amazon-adsystem.com",intercept,true
"Dec 4, 2019 @ 11:03:00.212","com.amazon.kindle",trustmanagerImp,"cognito-identity.us-east-1.amazonaws.com",intercept,true
"Dec 4, 2019 @ 11:03:00.212","com.amazon.kindle","okhttp3-lista","d1yprpojhqvser.cloudfront.net",intercept,true
"Dec 4, 2019 @ 11:02:57.212","com.amazon.kindle",okhttp3,,setup,false
"Dec 4, 2019 @ 11:02:57.212","com.amazon.kindle",trustkit,,setup,false
"Dec 4, 2019 @ 11:02:57.212","com.amazon.kindle",trustmanagerImp,,setup,true
"Dec 4, 2019 @ 11:02:57.212","com.amazon.kindle",appcelerator,,setup,false
"Dec 4, 2019 @ 11:02:57.212","com.amazon.kindle",trustmanager,,interception,true
"Dec 4, 2019 @ 11:02:57.211","com.amazon.kindle",trustmanager,,setup,true
"Dec 4, 2019 @ 11:00:42.208","com.bl.critical.strike",trustmanagerImp,"z.moatads.com",intercept,true
"Dec 4, 2019 @ 10:59:47.206","com.bl.critical.strike",trustmanagerImp,"sdk-diagnostics.prd.mz.internal.unity3d.com",intercept,true
"Dec 4, 2019 @ 10:59:47.206","com.bl.critical.strike",trustmanagerImp,"static.ssacdn.com",intercept,true
"Dec 4, 2019 @ 10:59:32.205","com.bl.critical.strike",trustmanagerImp,"code.jquery.com",intercept,true
"Dec 4, 2019 @ 10:59:32.205","com.bl.critical.strike",trustmanagerImp,"z.moatads.com",intercept,true
"Dec 4, 2019 @ 10:59:32.205","com.bl.critical.strike",trustmanagerImp,"www.ssacdn.com",intercept,true
"Dec 4, 2019 @ 10:59:25.204","com.bl.critical.strike",trustmanagerImp,"supersonicads-a.akamaihd.net",intercept,true
"Dec 4, 2019 @ 10:59:25.204","com.bl.critical.strike",trustmanagerImp,"supersonicads-a.akamaihd.net",intercept,true
"Dec 4, 2019 @ 10:59:25.204","com.bl.critical.strike",trustmanagerImp,"supersonicads-a.akamaihd.net",intercept,true
"Dec 4, 2019 @ 10:59:18.202","com.bl.critical.strike",trustmanagerImp,"auction.unityads.unity3d.com",intercept,true
"Dec 4, 2019 @ 10:59:15.201","com.bl.critical.strike",trustmanagerImp,"graph.facebook.com",intercept,true
"Dec 4, 2019 @ 10:59:14.201","com.bl.critical.strike",trustmanagerImp,"googleads.g.doubleclick.net",intercept,true
"Dec 4, 2019 @ 10:59:14.201","com.bl.critical.strike",trustmanagerImp,"publisher-config.unityads.unity3d.com",intercept,true
"Dec 4, 2019 @ 10:59:14.201","com.bl.critical.strike",trustmanagerImp,"supersonicads-a.akamaihd.net",intercept,true
"Dec 4, 2019 @ 10:59:14.201","com.bl.critical.strike",trustmanagerImp,"code.jquery.com",intercept,true
"Dec 4, 2019 @ 10:59:14.201","com.bl.critical.strike",trustmanagerImp,"pm-gateway.supersonicads.com",intercept,true
"Dec 4, 2019 @ 10:58:59.200","com.bl.critical.strike",trustmanagerImp,"csi.gstatic.com",intercept,true
"Dec 4, 2019 @ 10:58:52.199","com.bl.critical.strike",trustmanagerImp,"external-mad1-1.xx.fbcdn.net",intercept,true
"Dec 4, 2019 @ 10:58:52.199","com.bl.critical.strike",trustmanagerImp,"scontent-mad1-1.xx.fbcdn.net",intercept,true
"Dec 4, 2019 @ 10:58:52.199","com.bl.critical.strike",trustmanagerImp,"scontent-mad1-1.xx.fbcdn.net",intercept,true
"Dec 4, 2019 @ 10:58:52.199","com.bl.critical.strike",trustmanagerImp,"external-mad1-1.xx.fbcdn.net",intercept,true
"Dec 4, 2019 @ 10:58:52.199","com.bl.critical.strike",trustmanagerImp,"external-mad1-1.xx.fbcdn.net",intercept,true
"Dec 4, 2019 @ 10:58:52.199","com.bl.critical.strike",trustmanagerImp,"external-mad1-1.xx.fbcdn.net",intercept,true
"Dec 4, 2019 @ 10:58:52.199","com.bl.critical.strike",trustmanagerImp,"external-mad1-1.xx.fbcdn.net",intercept,true
"Dec 4, 2019 @ 10:58:52.199","com.bl.critical.strike",trustmanagerImp,"webview.unityads.unity3d.com",intercept,true
"Dec 4, 2019 @ 10:58:52.199","com.bl.critical.strike",trustmanagerImp,"lh3.googleusercontent.com",intercept,true
"Dec 4, 2019 @ 10:58:45.198","com.bl.critical.strike",trustmanagerImp,"www.google-analytics.com",intercept,true
"Dec 4, 2019 @ 10:58:45.198","com.bl.critical.strike",trustmanagerImp,"imasdk.googleapis.com",intercept,true
"Dec 4, 2019 @ 10:58:45.198","com.bl.critical.strike",trustmanagerImp,"imasdk.googleapis.com",intercept,true
"Dec 4, 2019 @ 10:58:45.198","com.bl.critical.strike",trustmanagerImp,"config.unityads.unity3d.com",intercept,true
"Dec 4, 2019 @ 10:58:44.198","com.bl.critical.strike",trustmanagerImp,"logs.supersonic.com",intercept,true
"Dec 4, 2019 @ 10:58:44.198","com.bl.critical.strike",trustmanagerImp,"video-mad1-1.xx.fbcdn.net",intercept,true
"Dec 4, 2019 @ 10:58:44.198","com.bl.critical.strike",trustmanagerImp,"video-mad1-1.xx.fbcdn.net",intercept,true
"Dec 4, 2019 @ 10:58:44.198","com.bl.critical.strike",trustmanagerImp,"outcome-ssp.supersonicads.com",intercept,true
"Dec 4, 2019 @ 10:58:19.196","com.bl.critical.strike",trustmanager,,interception,true
"Dec 4, 2019 @ 10:58:18.196","com.bl.critical.strike",trustmanagerImp,"graph.facebook.com",intercept,true
"Dec 4, 2019 @ 10:58:17.196","com.bl.critical.strike",trustmanagerImp,"supersonicads-a.akamaihd.net",intercept,true
"Dec 4, 2019 @ 10:58:10.195","com.bl.critical.strike",trustmanagerImp,"fonts.googleapis.com",intercept,true
"Dec 4, 2019 @ 10:58:10.195","com.bl.critical.strike",trustmanagerImp,"tpc.googlesyndication.com",intercept,true
"Dec 4, 2019 @ 10:58:10.195","com.bl.critical.strike",trustmanagerImp,"outcome-ssp.supersonicads.com",intercept,true
"Dec 4, 2019 @ 10:58:10.195","com.bl.critical.strike",trustmanagerImp,"www.gstatic.com",intercept,true
