@timestamp;json.apk;json.country;json.country_code;json.category;json.domain;json.fase;json.categ;json.PII;json.testing_label;json.int_transfer;json.categ_ancestry;json.ancestry;json.port;json.device
Mar 31, 2020 @ 20:57:35.901;com.netflix.Speedtest;Spain;ES;-;ipv4-c020-mad001-ix.1.oca.nflxvideo.net;Phase 2;;Certificate Pinning;Label_Tuning;false;[];[];-;aee4ad920306
Mar 31, 2020 @ 20:57:35.901;com.netflix.Speedtest;Spain;ES;-;ipv4-c020-mad001-ix.1.oca.nflxvideo.net;Phase 2;;Certificate Pinning;Label_Tuning;false;[];[];-;aee4ad920306
Mar 31, 2020 @ 20:57:35.900;com.netflix.Speedtest;United States;US;-;ichnaea-web.netflix.com;Phase 2;;Certificate Pinning;Label_Tuning;true;[];[];-;aee4ad920306
Mar 31, 2020 @ 20:57:35.900;com.netflix.Speedtest;Spain;ES;-;ipv4-c035-mad001-ix.1.oca.nflxvideo.net;Phase 2;;Certificate Pinning;Label_Tuning;false;[];[];-;aee4ad920306
Mar 31, 2020 @ 20:57:35.900;com.netflix.Speedtest;Spain;ES;-;ipv4-c007-mad002-telefonicaes-isp.1.oca.nflxvideo.net;Phase 2;;Certificate Pinning;Label_Tuning;false;[];[];-;aee4ad920306
Mar 31, 2020 @ 20:57:35.900;com.netflix.Speedtest;Spain;ES;-;ipv4-c020-mad001-ix.1.oca.nflxvideo.net;Phase 2;;Certificate Pinning;Label_Tuning;false;[];[];-;aee4ad920306
Mar 31, 2020 @ 20:57:35.899;com.netflix.Speedtest;Spain;ES;-;ipv4-c007-mad001-telefonicaes-isp.1.oca.nflxvideo.net;Phase 2;;Certificate Pinning;Label_Tuning;false;[];[];-;aee4ad920306
Mar 31, 2020 @ 20:57:35.899;com.netflix.Speedtest;Spain;ES;-;ipv4-c007-mad002-telefonicaes-isp.1.oca.nflxvideo.net;Phase 2;;Certificate Pinning;Label_Tuning;false;[];[];-;aee4ad920306
Mar 31, 2020 @ 20:57:35.899;com.netflix.Speedtest;Spain;ES;-;ipv4-c007-mad001-telefonicaes-isp.1.oca.nflxvideo.net;Phase 2;;Certificate Pinning;Label_Tuning;false;[];[];-;aee4ad920306
Mar 31, 2020 @ 20:57:35.899;com.netflix.Speedtest;Spain;ES;-;ipv4-c035-mad001-ix.1.oca.nflxvideo.net;Phase 2;;Certificate Pinning;Label_Tuning;false;[];[];-;aee4ad920306
Mar 31, 2020 @ 20:57:35.899;com.netflix.Speedtest;Spain;ES;-;ipv4-c007-mad001-telefonicaes-isp.1.oca.nflxvideo.net;Phase 2;;Certificate Pinning;Label_Tuning;false;[];[];-;aee4ad920306
Mar 31, 2020 @ 20:57:35.899;com.netflix.Speedtest;Spain;ES;-;ipv4-c020-mad001-ix.1.oca.nflxvideo.net;Phase 2;;Certificate Pinning;Label_Tuning;false;[];[];-;aee4ad920306
Mar 31, 2020 @ 20:57:35.899;com.netflix.Speedtest;United States;US;-;ichnaea-web.netflix.com;Phase 2;;Certificate Pinning;Label_Tuning;true;[];[];-;aee4ad920306
Mar 31, 2020 @ 20:57:35.898;com.netflix.Speedtest;United States;US;-;ichnaea-web.netflix.com;Phase 2;;Certificate Pinning;Label_Tuning;true;[];[];-;aee4ad920306
Mar 31, 2020 @ 20:57:35.898;com.netflix.Speedtest;United States;US;-;ichnaea-web.netflix.com;Phase 2;;Certificate Pinning;Label_Tuning;true;[];[];-;aee4ad920306
Mar 31, 2020 @ 20:57:35.898;com.netflix.Speedtest;Spain;ES;-;ipv4-c035-mad001-ix.1.oca.nflxvideo.net;Phase 2;;Certificate Pinning;Label_Tuning;false;[];[];-;aee4ad920306
Mar 31, 2020 @ 20:57:35.897;com.netflix.Speedtest;Spain;ES;-;ipv4-c012-mad002-telefonicaes-isp.1.oca.nflxvideo.net;Phase 1;;Certificate Pinning;Label_Tuning;false;[];[];-;aee4ad920306
Mar 31, 2020 @ 20:57:35.897;com.netflix.Speedtest;Spain;ES;-;ipv4-c009-mad001-telefonicaes-isp.1.oca.nflxvideo.net;Phase 1;;Certificate Pinning;Label_Tuning;false;[];[];-;aee4ad920306
Mar 31, 2020 @ 20:57:35.897;com.netflix.Speedtest;Spain;ES;-;ipv4-c035-mad001-ix.1.oca.nflxvideo.net;Phase 1;;Certificate Pinning;Label_Tuning;false;[];[];-;aee4ad920306
Mar 31, 2020 @ 20:57:35.897;com.netflix.Speedtest;Spain;ES;-;ipv4-c012-mad002-telefonicaes-isp.1.oca.nflxvideo.net;Phase 1;;Certificate Pinning;Label_Tuning;false;[];[];-;aee4ad920306
Mar 31, 2020 @ 20:57:35.897;com.netflix.Speedtest;Spain;ES;-;ipv4-c009-mad001-ix.1.oca.nflxvideo.net;Phase 1;;Certificate Pinning;Label_Tuning;false;[];[];-;aee4ad920306
Mar 31, 2020 @ 20:57:35.897;com.netflix.Speedtest;Spain;ES;-;ipv4-c012-mad002-telefonicaes-isp.1.oca.nflxvideo.net;Phase 1;;Certificate Pinning;Label_Tuning;false;[];[];-;aee4ad920306
Mar 31, 2020 @ 20:57:35.897;com.netflix.Speedtest;Spain;ES;-;ipv4-c035-mad001-ix.1.oca.nflxvideo.net;Phase 1;;Certificate Pinning;Label_Tuning;false;[];[];-;aee4ad920306
Mar 31, 2020 @ 04:20:33.783;com.geekslab.qrbarcodescanner.pro;United States;US;-;fonts.gstatic.com;Phase 1;[];Certificate Pinning;Label_Int_Transfer;true;"[""[]"",""[]""]";"[""Google"",""Alphabet""]";-;aee4ad920306
Mar 31, 2020 @ 04:20:33.782;com.geekslab.qrbarcodescanner.pro;United States;US;-;tpc.googlesyndication.com;Phase 1;"[""marketing""]";Certificate Pinning;Label_Int_Transfer;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""AdSense"",""Google"",""Alphabet""]";-;aee4ad920306
Mar 31, 2020 @ 04:20:33.782;com.geekslab.qrbarcodescanner.pro;United States;US;-;tpc.googlesyndication.com;Phase 1;"[""marketing""]";Certificate Pinning;Label_Int_Transfer;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""AdSense"",""Google"",""Alphabet""]";-;aee4ad920306
Mar 31, 2020 @ 04:20:33.782;com.geekslab.qrbarcodescanner.pro;United States;US;-;tpc.googlesyndication.com;Phase 1;"[""marketing""]";Certificate Pinning;Label_Int_Transfer;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""AdSense"",""Google"",""Alphabet""]";-;aee4ad920306
Mar 31, 2020 @ 04:20:33.782;com.geekslab.qrbarcodescanner.pro;United States;US;-;fonts.gstatic.com;Phase 1;[];Certificate Pinning;Label_Int_Transfer;true;"[""[]"",""[]""]";"[""Google"",""Alphabet""]";-;aee4ad920306
Mar 31, 2020 @ 04:20:33.782;com.geekslab.qrbarcodescanner.pro;United States;US;-;tpc.googlesyndication.com;Phase 1;"[""marketing""]";Certificate Pinning;Label_Int_Transfer;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""AdSense"",""Google"",""Alphabet""]";-;aee4ad920306
Mar 31, 2020 @ 04:20:33.782;com.geekslab.qrbarcodescanner.pro;United States;US;-;tpc.googlesyndication.com;Phase 1;"[""marketing""]";Certificate Pinning;Label_Int_Transfer;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""AdSense"",""Google"",""Alphabet""]";-;aee4ad920306
Mar 31, 2020 @ 04:20:33.782;com.geekslab.qrbarcodescanner.pro;United States;US;-;tpc.googlesyndication.com;Phase 1;"[""marketing""]";Certificate Pinning;Label_Int_Transfer;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""AdSense"",""Google"",""Alphabet""]";-;aee4ad920306
Mar 31, 2020 @ 04:08:52.860;com.nix.game.pinball.free;United States;US;-;lh3.googleusercontent.com;Phase 1;[];Certificate Pinning;Label_Int_Transfer;true;"[""[]"",""[]""]";"[""Google"",""Alphabet""]";-;aee4ad920306
Mar 31, 2020 @ 04:08:52.860;com.nix.game.pinball.free;United States;US;-;lh3.googleusercontent.com;Phase 1;[];Certificate Pinning;Label_Int_Transfer;true;"[""[]"",""[]""]";"[""Google"",""Alphabet""]";-;aee4ad920306
Mar 31, 2020 @ 04:08:52.860;com.nix.game.pinball.free;United States;US;-;fonts.gstatic.com;Phase 1;[];Certificate Pinning;Label_Int_Transfer;true;"[""[]"",""[]""]";"[""Google"",""Alphabet""]";-;aee4ad920306
Mar 31, 2020 @ 04:08:52.859;com.nix.game.pinball.free;United States;US;-;cm.g.doubleclick.net;Phase 1;"[""marketing""]";Certificate Pinning;Label_Int_Transfer;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""DoubleClick"",""Google"",""Alphabet""]";-;aee4ad920306
Mar 31, 2020 @ 04:08:52.859;com.nix.game.pinball.free;United States;US;-;lh3.googleusercontent.com;Phase 1;[];Certificate Pinning;Label_Int_Transfer;true;"[""[]"",""[]""]";"[""Google"",""Alphabet""]";-;aee4ad920306
Mar 31, 2020 @ 04:08:52.858;com.nix.game.pinball.free;United States;US;-;tpc.googlesyndication.com;Phase 1;"[""marketing""]";Certificate Pinning;Label_Int_Transfer;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""AdSense"",""Google"",""Alphabet""]";-;aee4ad920306
Mar 31, 2020 @ 04:08:52.855;com.nix.game.pinball.free;United States;US;-;fonts.gstatic.com;Phase 1;[];Certificate Pinning;Label_Int_Transfer;true;"[""[]"",""[]""]";"[""Google"",""Alphabet""]";-;aee4ad920306
Mar 31, 2020 @ 04:08:52.854;com.nix.game.pinball.free;United States;US;-;tpc.googlesyndication.com;Phase 1;"[""marketing""]";Certificate Pinning;Label_Int_Transfer;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""AdSense"",""Google"",""Alphabet""]";-;aee4ad920306
Mar 31, 2020 @ 04:08:52.854;com.nix.game.pinball.free;United States;US;-;cm.g.doubleclick.net;Phase 1;"[""marketing""]";Certificate Pinning;Label_Int_Transfer;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""DoubleClick"",""Google"",""Alphabet""]";-;aee4ad920306
Mar 31, 2020 @ 04:08:52.854;com.nix.game.pinball.free;United States;US;-;lh3.googleusercontent.com;Phase 1;[];Certificate Pinning;Label_Int_Transfer;true;"[""[]"",""[]""]";"[""Google"",""Alphabet""]";-;aee4ad920306
Mar 31, 2020 @ 04:08:52.854;com.nix.game.pinball.free;United States;US;-;lh3.googleusercontent.com;Phase 1;[];Certificate Pinning;Label_Int_Transfer;true;"[""[]"",""[]""]";"[""Google"",""Alphabet""]";-;aee4ad920306
Mar 31, 2020 @ 04:08:52.854;com.nix.game.pinball.free;United States;US;-;lh3.googleusercontent.com;Phase 1;[];Certificate Pinning;Label_Int_Transfer;true;"[""[]"",""[]""]";"[""Google"",""Alphabet""]";-;aee4ad920306
Mar 31, 2020 @ 03:45:31.447;com.ea.gp.fifaultimate;United States;US;-;pin-river.data.ea.com;Phase 2;;Certificate Pinning;Label_Int_Transfer;true;[];[];-;aee4ad920306
Mar 31, 2020 @ 03:45:31.447;com.ea.gp.fifaultimate;United States;US;-;pin-river.data.ea.com;Phase 2;;Certificate Pinning;Label_Int_Transfer;true;[];[];-;aee4ad920306
Mar 31, 2020 @ 03:45:23.441;com.ea.gp.fifaultimate;United States;US;-;pin-river.data.ea.com;Phase 2;;Certificate Pinning;Label_Int_Transfer;true;[];[];-;aee4ad920306
Mar 31, 2020 @ 03:45:23.441;com.ea.gp.fifaultimate;United States;US;-;pin-river.data.ea.com;Phase 2;;Certificate Pinning;Label_Int_Transfer;true;[];[];-;aee4ad920306
Mar 31, 2020 @ 03:33:50.603;com.ezjoy.feelingtouch.zombiediary;United States;US;-;content.tapjoy.com;Phase 1;"[""marketing""]";Certificate Pinning;Label_Int_Transfer;true;"[""[\""marketing\""]""]";"[""Tapjoy, Inc.""]";-;aee4ad920306
Mar 31, 2020 @ 03:33:50.601;com.ezjoy.feelingtouch.zombiediary;United States;US;-;content.tapjoy.com;Phase 1;"[""marketing""]";Certificate Pinning;Label_Int_Transfer;true;"[""[\""marketing\""]""]";"[""Tapjoy, Inc.""]";-;aee4ad920306
Mar 31, 2020 @ 03:22:29.900;flipboard.app;United States;US;-;api.twitter.com;Phase 2;"[""social media""]";Certificate Pinning;Label_Int_Transfer;true;"[""[\""social media\""]""]";"[""Twitter""]";-;aee4ad920306
Mar 31, 2020 @ 03:22:29.900;flipboard.app;United States;US;-;api.twitter.com;Phase 2;"[""social media""]";Certificate Pinning;Label_Int_Transfer;true;"[""[\""social media\""]""]";"[""Twitter""]";-;aee4ad920306
Mar 31, 2020 @ 03:22:29.900;flipboard.app;United States;US;-;platform-cdn.sharethis.com;Phase 2;"[""social media""]";Certificate Pinning;Label_Int_Transfer;true;"[""[\""social media\""]""]";"[""Share This""]";-;aee4ad920306
Mar 31, 2020 @ 03:22:29.900;flipboard.app;United States;US;-;platform-cdn.sharethis.com;Phase 2;"[""social media""]";Certificate Pinning;Label_Int_Transfer;true;"[""[\""social media\""]""]";"[""Share This""]";-;aee4ad920306
Mar 31, 2020 @ 03:22:29.900;flipboard.app;United States;US;-;ping.chartbeat.net;Phase 2;"[""audience measurement""]";Certificate Pinning;Label_Int_Transfer;true;"[""[\""audience measurement\""]""]";"[""Chartbeat""]";-;aee4ad920306
Mar 31, 2020 @ 03:22:29.900;flipboard.app;United States;US;-;cdn.flipboard.com;Phase 2;;Certificate Pinning;Label_Int_Transfer;true;[];[];-;aee4ad920306
Mar 31, 2020 @ 03:22:29.900;flipboard.app;United States;US;-;l.sharethis.com;Phase 2;"[""social media""]";Certificate Pinning;Label_Int_Transfer;true;"[""[\""social media\""]""]";"[""Share This""]";-;aee4ad920306
Mar 31, 2020 @ 03:22:22.891;flipboard.app;United States;US;-;platform-cdn.sharethis.com;Phase 2;"[""social media""]";Certificate Pinning;Label_Int_Transfer;true;"[""[\""social media\""]""]";"[""Share This""]";-;aee4ad920306
Mar 31, 2020 @ 03:22:22.891;flipboard.app;United States;US;-;platform-cdn.sharethis.com;Phase 2;"[""social media""]";Certificate Pinning;Label_Int_Transfer;true;"[""[\""social media\""]""]";"[""Share This""]";-;aee4ad920306
Mar 31, 2020 @ 03:22:22.891;flipboard.app;United States;US;-;ping.chartbeat.net;Phase 2;"[""audience measurement""]";Certificate Pinning;Label_Int_Transfer;true;"[""[\""audience measurement\""]""]";"[""Chartbeat""]";-;aee4ad920306
Mar 31, 2020 @ 03:22:22.891;flipboard.app;United States;US;-;cdn.flipboard.com;Phase 2;;Certificate Pinning;Label_Int_Transfer;true;[];[];-;aee4ad920306
Mar 31, 2020 @ 03:22:22.891;flipboard.app;United States;US;-;l.sharethis.com;Phase 2;"[""social media""]";Certificate Pinning;Label_Int_Transfer;true;"[""[\""social media\""]""]";"[""Share This""]";-;aee4ad920306
Mar 31, 2020 @ 03:22:22.890;flipboard.app;United States;US;-;api.twitter.com;Phase 2;"[""social media""]";Certificate Pinning;Label_Int_Transfer;true;"[""[\""social media\""]""]";"[""Twitter""]";-;aee4ad920306
Mar 31, 2020 @ 03:22:22.890;flipboard.app;United States;US;-;api.twitter.com;Phase 2;"[""social media""]";Certificate Pinning;Label_Int_Transfer;true;"[""[\""social media\""]""]";"[""Twitter""]";-;aee4ad920306
Mar 31, 2020 @ 02:59:28.581;com.droidhen.game.poker;Ireland;IE;-;m.facebook.com;Phase 2;"[""social media""]";Certificate Pinning;Label_Int_Transfer;false;"[""[\""social media\""]""]";"[""Facebook""]";-;aee4ad920306
Mar 31, 2020 @ 02:59:28.581;com.droidhen.game.poker;Ireland;IE;-;m.facebook.com;Phase 2;"[""social media""]";Certificate Pinning;Label_Int_Transfer;false;"[""[\""social media\""]""]";"[""Facebook""]";-;aee4ad920306
Mar 31, 2020 @ 02:59:28.580;com.droidhen.game.poker;Ireland;IE;-;static.xx.fbcdn.net;Phase 2;"[""social media""]";Certificate Pinning;Label_Int_Transfer;false;"[""[\""social media\""]""]";"[""Facebook""]";-;aee4ad920306
Mar 31, 2020 @ 02:59:22.571;com.droidhen.game.poker;Ireland;IE;-;static.xx.fbcdn.net;Phase 2;"[""social media""]";Certificate Pinning;Label_Int_Transfer;false;"[""[\""social media\""]""]";"[""Facebook""]";-;aee4ad920306
Mar 31, 2020 @ 02:59:22.571;com.droidhen.game.poker;Ireland;IE;-;m.facebook.com;Phase 2;"[""social media""]";Certificate Pinning;Label_Int_Transfer;false;"[""[\""social media\""]""]";"[""Facebook""]";-;aee4ad920306
Mar 31, 2020 @ 02:59:22.571;com.droidhen.game.poker;Ireland;IE;-;m.facebook.com;Phase 2;"[""social media""]";Certificate Pinning;Label_Int_Transfer;false;"[""[\""social media\""]""]";"[""Facebook""]";-;aee4ad920306
Mar 31, 2020 @ 02:35:57.350;paint.by.number.pixel.art.coloring.drawing.puzzle;United States;US;-;lh3.googleusercontent.com;Phase 1;[];Certificate Pinning;Label_Int_Transfer;true;"[""[]"",""[]""]";"[""Google"",""Alphabet""]";-;aee4ad920306
Mar 31, 2020 @ 02:35:57.350;paint.by.number.pixel.art.coloring.drawing.puzzle;United States;US;-;imasdk.googleapis.com;Phase 2;"[""code"",""hosting""]";Certificate Pinning;Label_Int_Transfer;true;"[""[\""code\"",\""hosting\""]"",""[]"",""[]""]";"[""Google APIs"",""Google"",""Alphabet""]";-;aee4ad920306
Mar 31, 2020 @ 02:35:57.348;paint.by.number.pixel.art.coloring.drawing.puzzle;United States;US;-;lh3.googleusercontent.com;Phase 1;[];Certificate Pinning;Label_Int_Transfer;true;"[""[]"",""[]""]";"[""Google"",""Alphabet""]";-;aee4ad920306
Mar 31, 2020 @ 02:35:57.348;paint.by.number.pixel.art.coloring.drawing.puzzle;United States;US;-;imasdk.googleapis.com;Phase 2;"[""code"",""hosting""]";Certificate Pinning;Label_Int_Transfer;true;"[""[\""code\"",\""hosting\""]"",""[]"",""[]""]";"[""Google APIs"",""Google"",""Alphabet""]";-;aee4ad920306
Mar 31, 2020 @ 02:24:06.782;emoji.photo.editor;United States;US;-;lh3.googleusercontent.com;Phase 1;[];Certificate Pinning;Label_Int_Transfer;true;"[""[]"",""[]""]";"[""Google"",""Alphabet""]";-;aee4ad920306
Mar 31, 2020 @ 02:24:06.782;emoji.photo.editor;United States;US;-;fonts.gstatic.com;Phase 1;[];Certificate Pinning;Label_Int_Transfer;true;"[""[]"",""[]""]";"[""Google"",""Alphabet""]";-;aee4ad920306
Mar 31, 2020 @ 02:24:06.782;emoji.photo.editor;United States;US;-;lh3.googleusercontent.com;Phase 1;[];Certificate Pinning;Label_Int_Transfer;true;"[""[]"",""[]""]";"[""Google"",""Alphabet""]";-;aee4ad920306
Mar 31, 2020 @ 02:24:06.782;emoji.photo.editor;United States;US;-;cdn.liftoff.io;Phase 1;"[""marketing""]";Certificate Pinning;Label_Int_Transfer;true;"[""[\""marketing\""]""]";"[""Liftoff""]";-;aee4ad920306
Mar 31, 2020 @ 02:24:06.781;emoji.photo.editor;United States;US;-;lh3.googleusercontent.com;Phase 1;[];Certificate Pinning;Label_Int_Transfer;true;"[""[]"",""[]""]";"[""Google"",""Alphabet""]";-;aee4ad920306
Mar 31, 2020 @ 02:24:06.781;emoji.photo.editor;United States;US;-;fonts.gstatic.com;Phase 1;[];Certificate Pinning;Label_Int_Transfer;true;"[""[]"",""[]""]";"[""Google"",""Alphabet""]";-;aee4ad920306
Mar 31, 2020 @ 02:24:06.781;emoji.photo.editor;United States;US;-;lh3.googleusercontent.com;Phase 1;[];Certificate Pinning;Label_Int_Transfer;true;"[""[]"",""[]""]";"[""Google"",""Alphabet""]";-;aee4ad920306
Mar 31, 2020 @ 02:24:06.781;emoji.photo.editor;United States;US;-;cdn.liftoff.io;Phase 1;"[""marketing""]";Certificate Pinning;Label_Int_Transfer;true;"[""[\""marketing\""]""]";"[""Liftoff""]";-;aee4ad920306
Mar 31, 2020 @ 02:24:06.778;emoji.photo.editor;United States;US;-;tpc.googlesyndication.com;Phase 1;"[""marketing""]";Certificate Pinning;Label_Int_Transfer;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""AdSense"",""Google"",""Alphabet""]";-;aee4ad920306
Mar 31, 2020 @ 02:24:06.776;emoji.photo.editor;United States;US;-;tpc.googlesyndication.com;Phase 1;"[""marketing""]";Certificate Pinning;Label_Int_Transfer;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""AdSense"",""Google"",""Alphabet""]";-;aee4ad920306
Mar 31, 2020 @ 02:12:26.231;com.canva.editor;Ireland;IE;-;static.xx.fbcdn.net;Phase 2;"[""social media""]";Certificate Pinning;Label_Int_Transfer;false;"[""[\""social media\""]""]";"[""Facebook""]";-;aee4ad920306
Mar 31, 2020 @ 02:12:26.231;com.canva.editor;Ireland;IE;-;static.xx.fbcdn.net;Phase 2;"[""social media""]";Certificate Pinning;Label_Int_Transfer;false;"[""[\""social media\""]""]";"[""Facebook""]";-;aee4ad920306
Mar 31, 2020 @ 02:12:26.231;com.canva.editor;Ireland;IE;-;static.xx.fbcdn.net;Phase 2;"[""social media""]";Certificate Pinning;Label_Int_Transfer;false;"[""[\""social media\""]""]";"[""Facebook""]";-;aee4ad920306
Mar 31, 2020 @ 02:12:26.231;com.canva.editor;Ireland;IE;-;static.xx.fbcdn.net;Phase 2;"[""social media""]";Certificate Pinning;Label_Int_Transfer;false;"[""[\""social media\""]""]";"[""Facebook""]";-;aee4ad920306
Mar 31, 2020 @ 02:12:26.226;com.canva.editor;Ireland;IE;-;static.xx.fbcdn.net;Phase 2;"[""social media""]";Certificate Pinning;Label_Int_Transfer;false;"[""[\""social media\""]""]";"[""Facebook""]";-;aee4ad920306
Mar 31, 2020 @ 02:12:26.225;com.canva.editor;Ireland;IE;-;static.xx.fbcdn.net;Phase 2;"[""social media""]";Certificate Pinning;Label_Int_Transfer;false;"[""[\""social media\""]""]";"[""Facebook""]";-;aee4ad920306
Mar 31, 2020 @ 02:12:26.225;com.canva.editor;Ireland;IE;-;static.xx.fbcdn.net;Phase 2;"[""social media""]";Certificate Pinning;Label_Int_Transfer;false;"[""[\""social media\""]""]";"[""Facebook""]";-;aee4ad920306
Mar 31, 2020 @ 02:12:26.225;com.canva.editor;Ireland;IE;-;static.xx.fbcdn.net;Phase 2;"[""social media""]";Certificate Pinning;Label_Int_Transfer;false;"[""[\""social media\""]""]";"[""Facebook""]";-;aee4ad920306
Mar 31, 2020 @ 01:36:34.567;com.netflix.Speedtest;United States;US;-;ichnaea-web.netflix.com;Phase 1;;Certificate Pinning;Label_Int_Transfer;true;[];[];-;aee4ad920306
Mar 31, 2020 @ 01:36:34.567;com.netflix.Speedtest;Spain;ES;-;ipv4-c045-mad001-ix.1.oca.nflxvideo.net;Phase 1;;Certificate Pinning;Label_Int_Transfer;false;[];[];-;aee4ad920306
Mar 31, 2020 @ 01:36:34.567;com.netflix.Speedtest;Spain;ES;-;ipv4-c011-mad002-telefonicaes-isp.1.oca.nflxvideo.net;Phase 2;;Certificate Pinning;Label_Int_Transfer;false;[];[];-;aee4ad920306
Mar 31, 2020 @ 01:36:34.566;com.netflix.Speedtest;United States;US;-;ichnaea-web.netflix.com;Phase 1;;Certificate Pinning;Label_Int_Transfer;true;[];[];-;aee4ad920306
Mar 31, 2020 @ 01:36:34.566;com.netflix.Speedtest;Spain;ES;-;ipv4-c045-mad001-ix.1.oca.nflxvideo.net;Phase 1;;Certificate Pinning;Label_Int_Transfer;false;[];[];-;aee4ad920306
Mar 31, 2020 @ 01:36:34.566;com.netflix.Speedtest;Spain;ES;-;ipv4-c011-mad002-telefonicaes-isp.1.oca.nflxvideo.net;Phase 2;;Certificate Pinning;Label_Int_Transfer;false;[];[];-;aee4ad920306
Mar 31, 2020 @ 01:14:03.504;la.droid.qr;United States;US;-;tpc.googlesyndication.com;Phase 2;"[""marketing""]";Certificate Pinning;Label_Int_Transfer;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""AdSense"",""Google"",""Alphabet""]";-;aee4ad920306
Mar 31, 2020 @ 01:14:03.504;la.droid.qr;United States;US;-;tpc.googlesyndication.com;Phase 2;"[""marketing""]";Certificate Pinning;Label_Int_Transfer;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""AdSense"",""Google"",""Alphabet""]";-;aee4ad920306
Mar 31, 2020 @ 01:14:03.504;la.droid.qr;United States;US;-;tpc.googlesyndication.com;Phase 2;"[""marketing""]";Certificate Pinning;Label_Int_Transfer;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""AdSense"",""Google"",""Alphabet""]";-;aee4ad920306
Mar 31, 2020 @ 01:14:03.504;la.droid.qr;United States;US;-;lh3.googleusercontent.com;Phase 2;[];Certificate Pinning;Label_Int_Transfer;true;"[""[]"",""[]""]";"[""Google"",""Alphabet""]";-;aee4ad920306
